VI_MFR_CD,VI_MFR_NM,EF_ID,EFS_NUM,EVF_ID,EVFS_NUM,DVSN_NM,CL_ABRV_NM,EVCS_CD,VC_DISPL_MSR,TRANS_CNFG_DSC_TXT,VC_DSN_ETW_MSR,VC_AXLE_RAT_MSR,TPF_DYNO_HP_MSR,TPF_DYN_TRK_A_MSR,TPF_DYN_TRK_B_MSR,TPF_DYN_TRK_C_MSR,TPF_EDYN_TRK_A_MSR,TPF_EDYN_TRK_B_MSR,TPF_EDYN_TRK_C_MSR,TST_PRC_CD,TST_PRC_DSC_TXT,VEH_FL_TYP_CD,VEH_FL_TYP_DSC_TXT,SA_CD,ESX_UL_MSR,EMSN_SHRT_NM,ERER_CRT_LVL_MSR,ESX_EMSN_STD_TXT,TIER_CD,ESX_MLT_DF_QTY,ESX_ADD_DF_QTY
40,GENERAL MOTORS,9GMXT06.2375,1,9GMXR0176820,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,13.76,0.5381,0.031550,95,SC03,61,TIER 2 UNLEADED,FA,120,CO-SC03,1.80,5.6,B5,,0.40
40,GENERAL MOTORS,9GMXT06.2375,1,9GMXR0176820,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,13.76,0.5381,0.031550,95,SC03,61,TIER 2 UNLEADED,FA,4,CO-SC03,1.40,3.5,B5,1,
40,GENERAL MOTORS,9GMXT06.2375,1,9GMXR0176820,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,13.76,0.5381,0.031550,95,SC03,61,TIER 2 UNLEADED,FA,4,HC-NM+NOX-SC03,0.04,0.31,B5,1,
40,GENERAL MOTORS,9GMXT06.2375,1,9GMXR0223840,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,45.52,1.0319,0.033780,16.66,0.0978,0.039280,11,COLD CO,24,COLD CO REGULAR(CERT),FA,50,CO-COLD,6.30,12.5,B5,1,0.16
40,GENERAL MOTORS,9GMXT06.2375,1,9GMXR0223840,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,13.76,0.5381,0.031550,31,FED FUEL 3 DAY EXH (BUTANE LOAD),38,E85(85% ETHANOL 15% EPA UNLEADED GASOLINE),FA,120,CO,1.30,4.2,B5,1,0.40
40,GENERAL MOTORS,9GMXT06.2375,1,9GMXR0223840,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,13.76,0.5381,0.031550,31,FED FUEL 3 DAY EXH (BUTANE LOAD),38,E85(85% ETHANOL 15% EPA UNLEADED GASOLINE),FA,120,HCHO,0.0010,0.018,B5,1,0.0006
40,GENERAL MOTORS,9GMXT06.2375,1,9GMXR0223840,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,13.76,0.5381,0.031550,31,FED FUEL 3 DAY EXH (BUTANE LOAD),38,E85(85% ETHANOL 15% EPA UNLEADED GASOLINE),FA,120,NMOG,0.0370,0.090,B5,1,0.0201
40,GENERAL MOTORS,9GMXT06.2375,1,9GMXR0223840,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,13.76,0.5381,0.031550,31,FED FUEL 3 DAY EXH (BUTANE LOAD),38,E85(85% ETHANOL 15% EPA UNLEADED GASOLINE),FA,120,NOX,0.04,0.07,B5,1,0.0240
40,GENERAL MOTORS,9GMXT06.2375,1,9GMXR0223840,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,13.76,0.5381,0.031550,31,FED FUEL 3 DAY EXH (BUTANE LOAD),38,E85(85% ETHANOL 15% EPA UNLEADED GASOLINE),FA,50,CO,1.10,3.4,B5,1,0.16
40,GENERAL MOTORS,9GMXT06.2375,1,9GMXR0223840,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,13.76,0.5381,0.031550,31,FED FUEL 3 DAY EXH (BUTANE LOAD),38,E85(85% ETHANOL 15% EPA UNLEADED GASOLINE),FA,50,HCHO,0.0010,0.015,B5,1,0.0002
40,GENERAL MOTORS,9GMXT06.2375,1,9GMXR0223840,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,13.76,0.5381,0.031550,31,FED FUEL 3 DAY EXH (BUTANE LOAD),38,E85(85% ETHANOL 15% EPA UNLEADED GASOLINE),FA,50,NMOG,0.0250,0.075,B5,1,0.0080
40,GENERAL MOTORS,9GMXT06.2375,1,9GMXR0223840,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,13.76,0.5381,0.031550,31,FED FUEL 3 DAY EXH (BUTANE LOAD),38,E85(85% ETHANOL 15% EPA UNLEADED GASOLINE),FA,50,NOX,0.03,0.05,B5,1,0.01
40,GENERAL MOTORS,9GMXT06.2375,1,9GMXR0223840,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,13.76,0.5381,0.031550,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FA,120,CO,2.60,4.2,B5,1,0.40
40,GENERAL MOTORS,9GMXT06.2375,1,9GMXR0223840,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,13.76,0.5381,0.031550,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FA,120,HC-NM+NOX-COMP,0.11,0.99,B5,,
40,GENERAL MOTORS,9GMXT06.2375,1,9GMXR0223840,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,13.76,0.5381,0.031550,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FA,120,NMOG,0.0630,0.090,B5,1,0.0201
40,GENERAL MOTORS,9GMXT06.2375,1,9GMXR0223840,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,13.76,0.5381,0.031550,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FA,120,NOX,0.04,0.07,B5,1,0.0240
40,GENERAL MOTORS,9GMXT06.2375,1,9GMXR0223840,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,13.76,0.5381,0.031550,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FA,50,CO,2.40,3.4,B5,1,0.16
40,GENERAL MOTORS,9GMXT06.2375,1,9GMXR0223840,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,13.76,0.5381,0.031550,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FA,50,NMOG,0.0510,0.075,B5,1,0.0080
40,GENERAL MOTORS,9GMXT06.2375,1,9GMXR0223840,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,13.76,0.5381,0.031550,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FA,50,NOX,0.03,0.05,B5,1,0.01
40,GENERAL MOTORS,9GMXT06.2375,1,9GMXR0223840,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,13.76,0.5381,0.031550,90,US06,61,TIER 2 UNLEADED,FA,120,CO-US06,4.20,16.9,B5,,0.40
40,GENERAL MOTORS,9GMXT06.2375,1,9GMXR0223840,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,13.76,0.5381,0.031550,90,US06,61,TIER 2 UNLEADED,FA,4,CO-US06,3.80,10.5,B5,1,
40,GENERAL MOTORS,9GMXT06.2375,1,9GMXR0223840,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,13.76,0.5381,0.031550,90,US06,61,TIER 2 UNLEADED,FA,4,HC-NM+NOX-US06,0.10,0.4,B5,1,
40,GENERAL MOTORS,9GMXT06.2375,1,9GMXR0223840,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,13.76,0.5381,0.031550,95,SC03,61,TIER 2 UNLEADED,FA,120,CO-SC03,1.80,5.6,B5,,0.40
40,GENERAL MOTORS,9GMXT06.2375,1,9GMXR0223840,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,13.76,0.5381,0.031550,95,SC03,61,TIER 2 UNLEADED,FA,4,CO-SC03,1.40,3.5,B5,1,
40,GENERAL MOTORS,9GMXT06.2375,1,9GMXR0223840,1,CADILLAC,ESCALADE EXTAWD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,6500,3.42,,41.38,0.9381,0.030710,13.76,0.5381,0.031550,95,SC03,61,TIER 2 UNLEADED,FA,4,HC-NM+NOX-SC03,0.04,0.31,B5,1,
40,GENERAL MOTORS,9GMXT06.2394,1,9GMXR0223841,1,HUMMER,H2 SUT 4WD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,7000,3.73,,81.13,1.6517,0.0455,37.52,0.8926,0.048110,11,COLD CO,24,COLD CO REGULAR(CERT),FC,50,CO-COLD,7.50,12.5,B5,1,0
40,GENERAL MOTORS,9GMXT06.2394,1,9GMXR0223841,1,HUMMER,H2 SUT 4WD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,7000,3.73,,73.75,1.5015,0.041360,31.49,1.2194,0.040370,31,FED FUEL 3 DAY EXH (BUTANE LOAD),38,E85(85% ETHANOL 15% EPA UNLEADED GASOLINE),FC,120,CO,0.70,4.2,B5,1,0
40,GENERAL MOTORS,9GMXT06.2394,1,9GMXR0223841,1,HUMMER,H2 SUT 4WD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,7000,3.73,,73.75,1.5015,0.041360,31.49,1.2194,0.040370,31,FED FUEL 3 DAY EXH (BUTANE LOAD),38,E85(85% ETHANOL 15% EPA UNLEADED GASOLINE),FC,120,HCHO,0.0010,0.018,B5,1,0
40,GENERAL MOTORS,9GMXT06.2394,1,9GMXR0223841,1,HUMMER,H2 SUT 4WD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,7000,3.73,,73.75,1.5015,0.041360,31.49,1.2194,0.040370,31,FED FUEL 3 DAY EXH (BUTANE LOAD),38,E85(85% ETHANOL 15% EPA UNLEADED GASOLINE),FC,120,NMOG,0.04,0.090,B5,1,0
40,GENERAL MOTORS,9GMXT06.2394,1,9GMXR0223841,1,HUMMER,H2 SUT 4WD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,7000,3.73,,73.75,1.5015,0.041360,31.49,1.2194,0.040370,31,FED FUEL 3 DAY EXH (BUTANE LOAD),38,E85(85% ETHANOL 15% EPA UNLEADED GASOLINE),FC,120,NOX,0.02,0.07,B5,1,0
40,GENERAL MOTORS,9GMXT06.2394,1,9GMXR0223841,1,HUMMER,H2 SUT 4WD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,7000,3.73,,73.75,1.5015,0.041360,31.49,1.2194,0.040370,31,FED FUEL 3 DAY EXH (BUTANE LOAD),38,E85(85% ETHANOL 15% EPA UNLEADED GASOLINE),FC,50,CO,0.70,3.4,B5,1,0
40,GENERAL MOTORS,9GMXT06.2394,1,9GMXR0223841,1,HUMMER,H2 SUT 4WD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,7000,3.73,,73.75,1.5015,0.041360,31.49,1.2194,0.040370,31,FED FUEL 3 DAY EXH (BUTANE LOAD),38,E85(85% ETHANOL 15% EPA UNLEADED GASOLINE),FC,50,HCHO,0.0010,0.015,B5,1,0
40,GENERAL MOTORS,9GMXT06.2394,1,9GMXR0223841,1,HUMMER,H2 SUT 4WD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,7000,3.73,,73.75,1.5015,0.041360,31.49,1.2194,0.040370,31,FED FUEL 3 DAY EXH (BUTANE LOAD),38,E85(85% ETHANOL 15% EPA UNLEADED GASOLINE),FC,50,NMOG,0.04,0.075,B5,1,0
40,GENERAL MOTORS,9GMXT06.2394,1,9GMXR0223841,1,HUMMER,H2 SUT 4WD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,7000,3.73,,73.75,1.5015,0.041360,31.49,1.2194,0.040370,31,FED FUEL 3 DAY EXH (BUTANE LOAD),38,E85(85% ETHANOL 15% EPA UNLEADED GASOLINE),FC,50,NOX,0.02,0.05,B5,1,0
40,GENERAL MOTORS,9GMXT06.2394,1,9GMXR0223841,1,HUMMER,H2 SUT 4WD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,7000,3.73,,73.75,1.5015,0.041360,31.49,1.2194,0.040370,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FC,120,CO,2.40,4.2,B5,1,0
40,GENERAL MOTORS,9GMXT06.2394,1,9GMXR0223841,1,HUMMER,H2 SUT 4WD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,7000,3.73,,73.75,1.5015,0.041360,31.49,1.2194,0.040370,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FC,120,NMOG,0.0580,0.090,B5,1,0
40,GENERAL MOTORS,9GMXT06.2394,1,9GMXR0223841,1,HUMMER,H2 SUT 4WD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,7000,3.73,,73.75,1.5015,0.041360,31.49,1.2194,0.040370,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FC,120,NOX,0.05,0.07,B5,1,0
40,GENERAL MOTORS,9GMXT06.2394,1,9GMXR0223841,1,HUMMER,H2 SUT 4WD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,7000,3.73,,73.75,1.5015,0.041360,31.49,1.2194,0.040370,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FC,50,CO,2.40,3.4,B5,1,0
40,GENERAL MOTORS,9GMXT06.2394,1,9GMXR0223841,1,HUMMER,H2 SUT 4WD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,7000,3.73,,73.75,1.5015,0.041360,31.49,1.2194,0.040370,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FC,50,NMOG,0.0580,0.075,B5,1,0
40,GENERAL MOTORS,9GMXT06.2394,1,9GMXR0223841,1,HUMMER,H2 SUT 4WD,102,6200,L6 LOCK-UP/AUTOMATIC/6-SPEED,7000,3.73,,73.75,1.5015,0.041360,31.49,1.2194,0.040370,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FC,50,NOX,0.05,0.05,B5,1,0
40,GENERAL MOTORS,9GMXV01.8001,1,9GMXR0105817,1,SATURN,ASTRA,102,1800,L4 LOCK-UP/AUTOMATIC/4-SPEED,3125,4.12,,43.90,0.1496,0.022330,6.03,0.4479,0.015430,11,COLD CO,24,COLD CO REGULAR(CERT),CA,50,CO-COLD,1.90,10.0,U2,1,0
40,GENERAL MOTORS,9GMXV01.8001,1,9GMXR0105817,1,SATURN,ASTRA,102,1800,L4 LOCK-UP/AUTOMATIC/4-SPEED,3125,4.12,,43.90,0.1496,0.022330,6.03,0.4479,0.015430,11,COLD CO,24,COLD CO REGULAR(CERT),FA,50,CO-COLD,1.90,10.0,B5,1,0
40,GENERAL MOTORS,9GMXV01.8001,1,9GMXR0105817,1,SATURN,ASTRA,102,1800,L4 LOCK-UP/AUTOMATIC/4-SPEED,3125,4.12,,39.91,0.1360,0.0203,4.67,0.3538,0.015540,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,CA,120,CO,0.90,2.1,U2,1,0
40,GENERAL MOTORS,9GMXV01.8001,1,9GMXR0105817,1,SATURN,ASTRA,102,1800,L4 LOCK-UP/AUTOMATIC/4-SPEED,3125,4.12,,39.91,0.1360,0.0203,4.67,0.3538,0.015540,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,CA,120,NMOG,0.0250,0.055,U2,1,0
40,GENERAL MOTORS,9GMXV01.8001,1,9GMXR0105817,1,SATURN,ASTRA,102,1800,L4 LOCK-UP/AUTOMATIC/4-SPEED,3125,4.12,,39.91,0.1360,0.0203,4.67,0.3538,0.015540,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,CA,120,NOX,0.02,0.07,U2,1,0
40,GENERAL MOTORS,9GMXV01.8001,1,9GMXR0105817,1,SATURN,ASTRA,102,1800,L4 LOCK-UP/AUTOMATIC/4-SPEED,3125,4.12,,39.91,0.1360,0.0203,4.67,0.3538,0.015540,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,CA,50,CO,0.90,1.7,U2,1,0
40,GENERAL MOTORS,9GMXV01.8001,1,9GMXR0105817,1,SATURN,ASTRA,102,1800,L4 LOCK-UP/AUTOMATIC/4-SPEED,3125,4.12,,39.91,0.1360,0.0203,4.67,0.3538,0.015540,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,CA,50,NMOG,0.0250,0.040,U2,1,0
40,GENERAL MOTORS,9GMXV01.8001,1,9GMXR0105817,1,SATURN,ASTRA,102,1800,L4 LOCK-UP/AUTOMATIC/4-SPEED,3125,4.12,,39.91,0.1360,0.0203,4.67,0.3538,0.015540,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,CA,50,NOX,0.02,0.05,U2,1,0
40,GENERAL MOTORS,9GMXV01.8001,1,9GMXR0105817,1,SATURN,ASTRA,102,1800,L4 LOCK-UP/AUTOMATIC/4-SPEED,3125,4.12,,39.91,0.1360,0.0203,4.67,0.3538,0.015540,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FA,120,CO,0.90,4.2,B5,1,0
40,GENERAL MOTORS,9GMXV01.8001,1,9GMXR0105817,1,SATURN,ASTRA,102,1800,L4 LOCK-UP/AUTOMATIC/4-SPEED,3125,4.12,,39.91,0.1360,0.0203,4.67,0.3538,0.015540,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FA,120,HC-NM+NOX-COMP,0.03,0.65,B5,,
40,GENERAL MOTORS,9GMXV01.8001,1,9GMXR0105817,1,SATURN,ASTRA,102,1800,L4 LOCK-UP/AUTOMATIC/4-SPEED,3125,4.12,,39.91,0.1360,0.0203,4.67,0.3538,0.015540,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FA,120,NMOG,0.0250,0.090,B5,1,0
40,GENERAL MOTORS,9GMXV01.8001,1,9GMXR0105817,1,SATURN,ASTRA,102,1800,L4 LOCK-UP/AUTOMATIC/4-SPEED,3125,4.12,,39.91,0.1360,0.0203,4.67,0.3538,0.015540,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FA,120,NOX,0.02,0.07,B5,1,0
40,GENERAL MOTORS,9GMXV01.8001,1,9GMXR0105817,1,SATURN,ASTRA,102,1800,L4 LOCK-UP/AUTOMATIC/4-SPEED,3125,4.12,,39.91,0.1360,0.0203,4.67,0.3538,0.015540,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FA,50,CO,0.90,3.4,B5,1,0
40,GENERAL MOTORS,9GMXV01.8001,1,9GMXR0105817,1,SATURN,ASTRA,102,1800,L4 LOCK-UP/AUTOMATIC/4-SPEED,3125,4.12,,39.91,0.1360,0.0203,4.67,0.3538,0.015540,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FA,50,NMOG,0.0250,0.075,B5,1,0
40,GENERAL MOTORS,9GMXV01.8001,1,9GMXR0105817,1,SATURN,ASTRA,102,1800,L4 LOCK-UP/AUTOMATIC/4-SPEED,3125,4.12,,39.91,0.1360,0.0203,4.67,0.3538,0.015540,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,FA,50,NOX,0.02,0.05,B5,1,0
40,GENERAL MOTORS,9GMXV01.8001,1,9GMXR0105817,1,SATURN,ASTRA,102,1800,L4 LOCK-UP/AUTOMATIC/4-SPEED,3125,4.12,,39.91,0.1360,0.0203,4.67,0.3538,0.015540,90,US06,61,TIER 2 UNLEADED,CA,4,CO-US06,0.80,8.0,U2,1,
40,GENERAL MOTORS,9GMXV01.8001,1,9GMXR0105817,1,SATURN,ASTRA,102,1800,L4 LOCK-UP/AUTOMATIC/4-SPEED,3125,4.12,,39.91,0.1360,0.0203,4.67,0.3538,0.015540,90,US06,61,TIER 2 UNLEADED,CA,4,HC-NM+NOX-US06,0.03,0.14,U2,1,
40,GENERAL MOTORS,9GMXV01.8001,1,9GMXR0105817,1,SATURN,ASTRA,102,1800,L4 LOCK-UP/AUTOMATIC/4-SPEED,3125,4.12,,39.91,0.1360,0.0203,4.67,0.3538,0.015540,90,US06,61,TIER 2 UNLEADED,FA,120,CO-US06,0.80,11.1,B5,1,0
40,GENERAL MOTORS,9GMXV01.8001,1,9GMXR0105817,1,SATURN,ASTRA,102,1800,L4 LOCK-UP/AUTOMATIC/4-SPEED,3125,4.12,,39.91,0.1360,0.0203,4.67,0.3538,0.015540,90,US06,61,TIER 2 UNLEADED,FA,4,CO-US06,0.80,8.0,B5,1,
40,GENERAL MOTORS,9GMXV01.8001,1,9GMXR0105817,1,SATURN,ASTRA,102,1800,L4 LOCK-UP/AUTOMATIC/4-SPEED,3125,4.12,,39.91,0.1360,0.0203,4.67,0.3538,0.015540,90,US06,61,TIER 2 UNLEADED,FA,4,HC-NM+NOX-US06,0.03,0.14,B5,1,
40,GENERAL MOTORS,9GMXV01.8001,1,9GMXR0105817,1,SATURN,ASTRA,102,1800,L4 LOCK-UP/AUTOMATIC/4-SPEED,3125,4.12,,39.91,0.1360,0.0203,4.67,0.3538,0.015540,95,SC03,61,TIER 2 UNLEADED,CA,4,CO-SC03,0.90,2.7,U2,1,
40,GENERAL MOTORS,9GMXV01.8001,1,9GMXR0105817,1,SATURN,ASTRA,102,1800,L4 LOCK-UP/AUTOMATIC/4-SPEED,3125,4.12,,39.91,0.1360,0.0203,4.67,0.3538,0.015540,95,SC03,61,TIER 2 UNLEADED,CA,4,HC-NM+NOX-SC03,0.01,0.20,U2,1,
40,GENERAL MOTORS,9GMXV01.8001,1,9GMXR0105817,1,SATURN,ASTRA,102,1800,L4 LOCK-UP/AUTOMATIC/4-SPEED,3125,4.12,,39.91,0.1360,0.0203,4.67,0.3538,0.015540,95,SC03,61,TIER 2 UNLEADED,FA,120,CO-SC03,0.90,3.7,B5,1,0
40,GENERAL MOTORS,9GMXV01.8001,1,9GMXR0105817,1,SATURN,ASTRA,102,1800,L4 LOCK-UP/AUTOMATIC/4-SPEED,3125,4.12,,39.91,0.1360,0.0203,4.67,0.3538,0.015540,95,SC03,61,TIER 2 UNLEADED,FA,4,CO-SC03,0.90,2.7,B5,1,
40,GENERAL MOTORS,9GMXV01.8001,1,9GMXR0105817,1,SATURN,ASTRA,102,1800,L4 LOCK-UP/AUTOMATIC/4-SPEED,3125,4.12,,39.91,0.1360,0.0203,4.67,0.3538,0.015540,95,SC03,61,TIER 2 UNLEADED,FA,4,HC-NM+NOX-SC03,0.01,0.20,B5,1,
40,GENERAL MOTORS,9GMXV02.0020,1,9GMXR0120818,1,PONTIAC,SOLSTICE,102,2000,L5 LOCK-UP/AUTOMATIC/5-SPEED,3375,3.73,,25.07,1.2034,0.015290,18.46,-0.6048,0.032230,11,COLD CO,24,COLD CO REGULAR(CERT),CA,50,CO-COLD,1.70,10.0,L2,1,0
40,GENERAL MOTORS,9GMXV02.0020,1,9GMXR0120818,1,PONTIAC,SOLSTICE,102,2000,L5 LOCK-UP/AUTOMATIC/5-SPEED,3375,3.73,,25.07,1.2034,0.015290,18.46,-0.6048,0.032230,11,COLD CO,24,COLD CO REGULAR(CERT),FA,50,CO-COLD,1.70,10.0,B5,1,0
40,GENERAL MOTORS,9GMXV02.0020,1,9GMXR0120818,1,PONTIAC,SOLSTICE,102,2000,L5 LOCK-UP/AUTOMATIC/5-SPEED,3375,3.73,,22.79,1.0940,0.0139,16.36,-0.0494,0.022690,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,CA,120,CO,0.30,4.2,L2,1,0
40,GENERAL MOTORS,9GMXV02.0020,1,9GMXR0120818,1,PONTIAC,SOLSTICE,102,2000,L5 LOCK-UP/AUTOMATIC/5-SPEED,3375,3.73,,22.79,1.0940,0.0139,16.36,-0.0494,0.022690,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,CA,120,NMOG,0.0290,0.090,L2,1,0
40,GENERAL MOTORS,9GMXV02.0020,1,9GMXR0120818,1,PONTIAC,SOLSTICE,102,2000,L5 LOCK-UP/AUTOMATIC/5-SPEED,3375,3.73,,22.79,1.0940,0.0139,16.36,-0.0494,0.022690,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,CA,120,NOX,0.04,0.07,L2,1,0
40,GENERAL MOTORS,9GMXV02.0020,1,9GMXR0120818,1,PONTIAC,SOLSTICE,102,2000,L5 LOCK-UP/AUTOMATIC/5-SPEED,3375,3.73,,22.79,1.0940,0.0139,16.36,-0.0494,0.022690,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,CA,50,CO,0.30,3.4,L2,1,0
40,GENERAL MOTORS,9GMXV02.0020,1,9GMXR0120818,1,PONTIAC,SOLSTICE,102,2000,L5 LOCK-UP/AUTOMATIC/5-SPEED,3375,3.73,,22.79,1.0940,0.0139,16.36,-0.0494,0.022690,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,CA,50,NMOG,0.0290,0.075,L2,1,0
40,GENERAL MOTORS,9GMXV02.0020,1,9GMXR0120818,1,PONTIAC,SOLSTICE,102,2000,L5 LOCK-UP/AUTOMATIC/5-SPEED,3375,3.73,,22.79,1.0940,0.0139,16.36,-0.0494,0.022690,31,FED FUEL 3 DAY EXH (BUTANE LOAD),61,TIER 2 UNLEADED,CA,50,NOX,0.04,0.05,L2,1,0
